,0
2429,909.23999
2430,908.349976
2431,883.919983
2432,893.070007
2433,882.8800050000001
2434,909.7100220000001
2435,908.1300050000001
2436,903.4699710000001
2437,888.330017
2438,887.0
2439,910.330017
2440,893.0599980000001
2441,906.830017
2442,919.1400150000001
2443,942.8699949999999
2444,944.73999
2445,931.76001
2446,942.4600220000001
2447,940.090027
2448,939.1400150000001
2449,942.429993
2450,939.150024
2451,944.8900150000001
2452,946.2100220000001
2453,923.7199710000001
2454,911.9699710000001
2455,910.7100220000001
2456,918.3699949999999
2457,921.2299800000001
2458,893.0399779999999
2459,895.099976
2460,900.9400019999999
2461,920.26001
2462,918.900024
2463,927.2299800000001
2464,919.320007
2465,923.330017
2466,896.419983
2467,898.7199710000001
2468,881.0300289999999
2469,879.5599980000001
2470,882.679993
2471,879.1300050000001
2472,901.0499880000001
2473,905.840027
2474,932.679993
2475,940.73999
2476,940.3800050000001
2477,951.1300050000001
2478,954.580017
2479,954.070007
2480,976.2899779999999
2481,979.26001
2482,982.179993
2483,979.6199949999999
2484,975.150024
2485,986.75
2486,987.4799800000001
2487,1002.6300050000001
2488,1005.650024
2489,1002.7199710000001
2490,997.080017
2491,1010.4799800000001
2492,1007.099976
2493,994.349976
2494,1005.8099980000001
2495,1012.7299800000001
2496,1004.090027
2497,979.7299800000001
2498,989.669983
2499,996.4600220000001
2500,1007.3699949999999
2501,1026.130005
2502,1025.569946
2503,1028.0
2504,1028.119995
2505,1030.97998
2506,1028.930054
2507,1020.6199949999999
2508,998.0399779999999
2509,994.75
2510,1003.23999
2511,1016.400024
2512,1025.390015
2513,1033.369995
2514,1044.140015
2515,1042.72998
2516,1049.339966
2517,1052.630005
2518,1068.76001
2519,1065.48999
2520,1068.300049
2521,1064.660034
2522,1071.660034
2523,1060.869995
2524,1050.780029
2525,1044.380005
2526,1062.97998
2527,1060.609985
2528,1057.079956
2529,1029.849976
2530,1025.209961
2531,1040.459961
2532,1054.719971
2533,1057.579956
2534,1065.47998
2535,1071.48999
2536,1076.189941
2537,1073.189941
2538,1092.02002
2539,1096.560059
2540,1087.680054
2541,1097.910034
2542,1091.060059
2543,1081.400024
2544,1092.910034
2545,1079.599976
2546,1066.949951
2547,1063.410034
2548,1042.630005
2549,1066.109985
2550,1036.189941
2551,1042.880005
2552,1045.410034
2553,1046.5
2554,1066.630005
2555,1069.300049
2556,1093.079956
2557,1093.01001
2558,1098.51001
2559,1087.23999
2560,1093.47998
2561,1109.300049
2562,1110.319946
2563,1109.800049
2564,1094.900024
2565,1091.380005
2566,1106.23999
2567,1105.650024
2568,1110.630005
2569,1091.48999
2570,1095.630005
2571,1108.859985
2572,1109.23999
2573,1099.920044
2574,1105.97998
2575,1103.25
2576,1091.939941
2577,1095.949951
2578,1102.349976
2579,1106.410034
2580,1114.109985
2581,1107.930054
2582,1109.180054
2583,1096.079956
2584,1102.469971
2585,1114.050049
2586,1118.02002
2587,1120.589966
2588,1126.47998
2589,1127.780029
2590,1126.199951
2591,1126.420044
2592,1115.099976
2593,1132.98999
2594,1136.52002
2595,1137.140015
2596,1141.689941
2597,1144.97998
2598,1146.97998
2599,1136.219971
2600,1145.680054
2601,1148.459961
2602,1136.030029
2603,1150.22998
2604,1138.040039
2605,1116.47998
2606,1091.76001
2607,1096.780029
2608,1092.170044
2609,1097.5
2610,1084.530029
2611,1073.869995
2612,1089.189941
2613,1103.319946
2614,1097.280029
2615,1063.109985
2616,1066.189941
2617,1056.73999
2618,1070.52002
2619,1068.130005
2620,1078.469971
2621,1075.51001
2622,1094.869995
2623,1099.51001
2624,1106.75
2625,1109.170044
2626,1108.01001
2627,1094.599976
2628,1105.23999
2629,1102.939941
2630,1104.48999
2631,1115.709961
2632,1118.310059
2633,1118.790039
2634,1122.969971
2635,1138.699951
2636,1138.5
2637,1140.449951
2638,1145.609985
2639,1150.23999
2640,1149.98999
2641,1150.51001
2642,1159.459961
2643,1166.209961
2644,1165.829956
2645,1159.900024
2646,1165.810059
2647,1174.170044
2648,1167.719971
2649,1165.72998
2650,1166.589966
2651,1173.219971
2652,1173.27002
2653,1169.430054
2654,1178.099976
2655,1187.439941
2656,1189.439941
2657,1182.449951
2658,1186.439941
2659,1194.369995
2660,1196.47998
2661,1197.300049
2662,1210.650024
2663,1211.670044
2664,1192.130005
2665,1197.52002
2666,1207.170044
2667,1205.939941
2668,1208.670044
2669,1217.280029
2670,1212.050049
2671,1183.709961
2672,1191.359985
2673,1206.780029
2674,1186.689941
2675,1202.26001
2676,1173.599976
2677,1165.869995
2678,1128.150024
2679,1110.880005
2680,1159.72998
2681,1155.790039
2682,1171.670044
2683,1157.439941
2684,1135.680054
2685,1136.939941
2686,1120.800049
2687,1115.050049
2688,1071.589966
2689,1087.689941
2690,1073.650024
2691,1074.030029
2692,1067.949951
2693,1103.060059
2694,1089.410034
2695,1070.709961
2696,1098.380005
2697,1102.829956
2698,1064.880005
2699,1050.469971
2700,1062.0
2701,1055.689941
2702,1086.839966
2703,1091.599976
2704,1089.630005
2705,1115.22998
2706,1114.609985
2707,1116.040039
2708,1117.51001
2709,1113.199951
2710,1095.310059
2711,1092.040039
2712,1073.689941
2713,1076.76001
2714,1074.569946
2715,1041.23999
2716,1030.709961
2717,1027.369995
2718,1022.580017
2719,1028.060059
2720,1060.27002
2721,1070.25
2722,1077.959961
2723,1078.75
2724,1095.339966
2725,1095.170044
2726,1096.47998
2727,1064.880005
2728,1071.25
2729,1083.47998
2730,1069.589966
2731,1093.670044
2732,1102.660034
2733,1115.01001
2734,1113.839966
2735,1106.130005
2736,1101.530029
2737,1101.599976
2738,1125.859985
2739,1120.459961
2740,1127.23999
2741,1125.810059
2742,1121.640015
2743,1127.790039
2744,1121.060059
2745,1089.469971
2746,1083.609985
2747,1079.25
2748,1079.380005
2749,1092.540039
2750,1094.160034
2751,1075.630005
2752,1071.689941
2753,1067.359985
2754,1051.869995
2755,1055.329956
2756,1047.219971
2757,1064.589966
2758,1048.920044
2759,1049.329956
2760,1080.290039
2761,1090.099976
2762,1104.51001
2763,1091.839966
2764,1098.869995
2765,1104.180054
2766,1109.550049
2767,1121.900024
2768,1121.099976
2769,1125.069946
2770,1124.660034
2771,1125.589966
2772,1142.709961
2773,1139.780029
2774,1134.280029
2775,1124.829956
2776,1148.670044
2777,1142.160034
2778,1147.699951
2779,1144.72998
2780,1141.199951
2781,1146.23999
2782,1137.030029
2783,1160.75
2784,1159.969971
2785,1158.060059
2786,1165.150024
2787,1165.319946
2788,1169.77002
2789,1178.099976
2790,1173.810059
2791,1176.189941
2792,1184.709961
2793,1165.900024
2794,1178.170044
2795,1180.26001
2796,1183.079956
2797,1185.619995
2798,1185.640015
2799,1182.449951
2800,1183.780029
2801,1183.26001
2802,1184.380005
2803,1193.569946
2804,1197.959961
2805,1221.060059
2806,1225.849976
2807,1223.25
2808,1213.400024
2809,1218.709961
2810,1213.540039
2811,1199.209961
2812,1197.75
2813,1178.339966
2814,1178.589966
2815,1196.689941
2816,1199.72998
2817,1197.839966
2818,1180.72998
2819,1198.349976
2820,1189.400024
2821,1187.76001
2822,1180.550049
2823,1206.069946
2824,1221.530029
2825,1224.709961
2826,1223.119995
2827,1223.75
2828,1228.280029
2829,1233.0
2830,1240.400024
2831,1240.459961
2832,1241.589966
2833,1235.22998
2834,1242.869995
2835,1243.910034
2836,1247.079956
2837,1254.599976
2838,1258.839966
2839,1256.77002
2840,1257.540039
2841,1258.51001
2842,1259.780029
2843,1257.880005
2844,1257.640015
2845,1271.869995
2846,1270.199951
2847,1276.560059
2848,1273.849976
2849,1271.5
2850,1269.75
2851,1274.47998
2852,1285.959961
2853,1283.76001
2854,1293.23999
2855,1295.02002
2856,1281.920044
2857,1280.26001
2858,1283.349976
2859,1290.839966
2860,1291.180054
2861,1296.630005
2862,1299.540039
2863,1276.339966
2864,1286.119995
2865,1307.589966
2866,1304.030029
2867,1307.099976
2868,1310.869995
2869,1319.050049
2870,1324.569946
2871,1320.880005
2872,1321.869995
2873,1329.150024
2874,1332.319946
2875,1328.01001
2876,1336.319946
2877,1340.430054
2878,1343.01001
2879,1315.439941
2880,1307.400024
2881,1306.099976
2882,1319.880005
2883,1327.219971
2884,1306.329956
2885,1308.439941
2886,1330.969971
2887,1321.150024
2888,1310.130005
2889,1321.819946
2890,1320.02002
2891,1295.109985
2892,1304.280029
2893,1296.390015
2894,1281.869995
2895,1256.880005
2896,1273.719971
2897,1279.209961
2898,1298.380005
2899,1293.77002
2900,1297.540039
2901,1309.660034
2902,1313.800049
2903,1310.189941
2904,1319.439941
2905,1328.26001
2906,1325.829956
2907,1332.410034
2908,1332.869995
2909,1332.630005
2910,1335.540039
2911,1333.51001
2912,1328.170044
2913,1324.459961
2914,1314.160034
2915,1314.410034
2916,1314.52002
2917,1319.680054
2918,1305.140015
2919,1312.619995
2920,1330.359985
2921,1337.380005
2922,1335.25
2923,1347.23999
2924,1355.660034
2925,1360.47998
2926,1363.609985
2927,1361.219971
2928,1356.619995
2929,1347.319946
2930,1335.099976
2931,1340.199951
2932,1346.290039
2933,1357.160034
2934,1342.079956
2935,1348.650024
2936,1337.77002
2937,1329.469971
2938,1328.97998
2939,1340.680054
2940,1343.599976
2941,1333.27002
2942,1317.369995
2943,1316.280029
2944,1320.469971
2945,1325.689941
2946,1331.099976
2947,1345.199951
2948,1314.550049
2949,1312.939941
2950,1300.160034
2951,1286.170044
2952,1284.939941
2953,1279.560059
2954,1289.0
2955,1270.97998
2956,1271.829956
2957,1287.869995
2958,1265.420044
2959,1267.640015
2960,1271.5
2961,1278.359985
2962,1295.52002
2963,1287.140015
2964,1283.5
2965,1268.449951
2966,1280.099976
2967,1296.670044
2968,1307.410034
2969,1320.640015
2970,1339.670044
2971,1337.880005
2972,1339.219971
2973,1353.219971
2974,1343.800049
2975,1319.48999
2976,1313.640015
2977,1317.719971
2978,1308.869995
2979,1316.140015
2980,1305.439941
2981,1326.72998
2982,1325.839966
2983,1343.800049
2984,1345.02002
2985,1337.430054
2986,1331.939941
2987,1304.890015
2988,1300.670044
2989,1292.280029
2990,1286.939941
2991,1254.050049
2992,1260.339966
2993,1200.069946
2994,1199.380005
2995,1119.459961
2996,1172.530029
2997,1120.76001
2998,1172.640015
2999,1178.810059
3000,1204.48999
3001,1192.76001
3002,1193.890015
3003,1140.650024
3004,1123.530029
3005,1123.819946
3006,1162.349976
3007,1177.599976
3008,1159.27002
3009,1176.800049
3010,1210.079956
3011,1212.920044
3012,1218.890015
3013,1204.420044
3014,1173.969971
3015,1165.23999
3016,1198.619995
3017,1185.900024
3018,1154.22998
3019,1162.27002
3020,1172.869995
3021,1188.680054
3022,1209.109985
3023,1216.01001
3024,1204.089966
3025,1202.089966
3026,1166.76001
3027,1129.560059
3028,1136.430054
3029,1162.949951
3030,1175.380005
3031,1151.060059
3032,1160.400024
3033,1131.420044
3034,1099.22998
3035,1123.949951
3036,1144.030029
3037,1164.969971
3038,1155.459961
3039,1194.890015
3040,1195.540039
3041,1207.25
3042,1203.660034
3043,1224.579956
3044,1200.859985
3045,1225.380005
3046,1209.880005
3047,1215.390015
3048,1238.25
3049,1254.189941
3050,1229.050049
3051,1242.0
3052,1284.589966
3053,1285.089966
3054,1253.300049
3055,1218.280029
3056,1237.900024
3057,1261.150024
3058,1253.22998
3059,1261.119995
3060,1275.920044
3061,1229.099976
3062,1239.699951
3063,1263.849976
3064,1251.780029
3065,1257.810059
3066,1236.910034
3067,1216.130005
3068,1215.650024
3069,1192.97998
3070,1188.040039
3071,1161.790039
3072,1158.670044
3073,1192.550049
3074,1195.189941
3075,1246.959961
3076,1244.579956
3077,1244.280029
3078,1257.079956
3079,1258.469971
3080,1261.01001
3081,1234.349976
3082,1255.189941
3083,1236.469971
3084,1225.72998
3085,1211.819946
3086,1215.75
3087,1219.660034
3088,1205.349976
3089,1241.300049
3090,1243.719971
3091,1254.0
3092,1265.329956
3093,1265.430054
3094,1249.640015
3095,1263.02002
3096,1257.599976
3097,1277.060059
3098,1277.300049
3099,1281.060059
3100,1277.810059
3101,1280.699951
3102,1292.079956
3103,1292.47998
3104,1295.5
3105,1289.089966
3106,1293.670044
3107,1308.040039
3108,1314.5
3109,1315.380005
3110,1316.0
3111,1314.650024
3112,1326.060059
3113,1318.430054
3114,1316.329956
3115,1313.01001
3116,1312.410034
3117,1324.089966
3118,1325.540039
3119,1344.900024
3120,1344.329956
3121,1347.050049
3122,1349.959961
3123,1351.949951
3124,1342.640015
3125,1351.77002
3126,1350.5
3127,1343.22998
3128,1358.040039
3129,1361.22998
3130,1362.209961
3131,1357.660034
3132,1363.459961
3133,1365.73999
3134,1367.589966
3135,1372.180054
3136,1365.680054
3137,1374.089966
3138,1369.630005
3139,1364.329956
3140,1343.359985
3141,1352.630005
3142,1365.910034
3143,1370.869995
3144,1371.089966
3145,1395.949951
3146,1394.280029
3147,1402.599976
3148,1404.170044
3149,1409.75
3150,1405.52002
3151,1402.890015
3152,1392.780029
3153,1397.109985
3154,1416.51001
3155,1412.52002
3156,1405.540039
3157,1403.280029
3158,1408.469971
3159,1419.040039
3160,1413.380005
3161,1398.959961
3162,1398.079956
3163,1382.199951
3164,1358.589966
3165,1368.709961
3166,1387.569946
3167,1370.26001
3168,1369.569946
3169,1390.780029
3170,1385.140015
3171,1376.920044
3172,1378.530029
3173,1366.939941
3174,1371.969971
3175,1390.689941
3176,1399.97998
3177,1403.359985
3178,1397.910034
3179,1405.819946
3180,1402.310059
3181,1391.569946
3182,1369.099976
3183,1369.579956
3184,1363.719971
3185,1354.579956
3186,1357.98999
3187,1353.390015
3188,1338.349976
3189,1330.660034
3190,1324.800049
3191,1304.859985
3192,1295.219971
3193,1315.98999
3194,1316.630005
3195,1318.859985
3196,1320.680054
3197,1317.819946
3198,1332.420044
3199,1313.319946
3200,1310.329956
3201,1278.040039
3202,1278.180054
3203,1285.5
3204,1315.130005
3205,1314.98999
3206,1325.660034
3207,1308.930054
3208,1324.180054
3209,1314.880005
3210,1329.099976
3211,1342.839966
3212,1344.780029
3213,1357.97998
3214,1355.689941
3215,1325.51001
3216,1335.02002
3217,1313.719971
3218,1319.98999
3219,1331.849976
3220,1329.040039
3221,1362.160034
3222,1365.51001
3223,1374.02002
3224,1367.579956
3225,1354.680054
3226,1352.459961
3227,1341.469971
3228,1341.449951
3229,1334.76001
3230,1356.780029
3231,1353.640015
3232,1363.670044
3233,1372.780029
3234,1376.51001
3235,1362.660034
3236,1350.52002
3237,1338.310059
3238,1337.890015
3239,1360.02002
3240,1385.969971
3241,1385.300049
3242,1379.319946
3243,1375.319946
3244,1365.0
3245,1390.98999
3246,1394.22998
3247,1401.349976
3248,1402.219971
3249,1402.800049
3250,1405.869995
3251,1404.109985
3252,1403.930054
3253,1405.530029
3254,1415.51001
3255,1418.160034
3256,1418.130005
3257,1413.170044
3258,1413.48999
3259,1402.079956
3260,1411.130005
3261,1410.439941
3262,1409.300049
3263,1410.48999
3264,1399.47998
3265,1406.579956
3266,1404.939941
3267,1403.439941
3268,1432.119995
3269,1437.920044
3270,1429.079956
3271,1433.560059
3272,1436.560059
3273,1459.98999
3274,1465.77002
3275,1461.189941
3276,1459.319946
3277,1461.050049
3278,1460.26001
3279,1460.150024
3280,1456.890015
3281,1441.589966
3282,1433.319946
3283,1447.150024
3284,1440.670044
3285,1444.48999
3286,1445.75
3287,1450.98999
3288,1461.400024
3289,1460.930054
3290,1455.880005
3291,1441.47998
3292,1432.560059
3293,1432.839966
3294,1428.589966
3295,1440.130005
3296,1454.920044
3297,1460.910034
3298,1457.339966
3299,1433.189941
3300,1433.819946
3301,1413.109985
3302,1408.75
3303,1412.969971
3304,1411.939941
3305,1412.160034
3306,1427.589966
3307,1414.199951
3308,1417.26001
3309,1428.390015
3310,1394.530029
3311,1377.51001
3312,1379.849976
3313,1380.030029
3314,1374.530029
3315,1355.48999
3316,1353.329956
3317,1359.880005
3318,1386.890015
3319,1387.810059
3320,1391.030029
3321,1409.150024
3322,1406.290039
3323,1398.939941
3324,1409.930054
3325,1415.949951
3326,1416.180054
3327,1409.459961
3328,1407.050049
3329,1409.280029
3330,1413.939941
3331,1418.069946
3332,1418.550049
3333,1427.839966
3334,1428.47998
3335,1419.449951
3336,1413.579956
3337,1430.359985
3338,1446.790039
3339,1435.810059
3340,1443.689941
3341,1430.150024
3342,1426.660034
3343,1419.829956
3344,1418.099976
3345,1402.430054
3346,1426.189941
3347,1462.420044
3348,1459.369995
3349,1466.469971
3350,1461.890015
3351,1457.150024
3352,1461.02002
3353,1472.119995
3354,1472.050049
3355,1470.680054
3356,1472.339966
3357,1472.630005
3358,1480.939941
3359,1485.97998
3360,1492.560059
3361,1494.810059
3362,1494.819946
3363,1502.959961
3364,1500.180054
3365,1507.839966
3366,1501.959961
3367,1498.109985
3368,1513.170044
3369,1495.709961
3370,1511.290039
3371,1512.119995
3372,1509.390015
3373,1517.930054
3374,1517.01001
3375,1519.430054
3376,1520.329956
3377,1521.380005
3378,1519.790039
3379,1530.939941
3380,1511.949951
3381,1502.420044
3382,1515.599976
3383,1487.849976
3384,1496.939941
3385,1515.98999
3386,1514.680054
3387,1518.199951
3388,1525.199951
3389,1539.790039
3390,1541.459961
3391,1544.26001
3392,1551.180054
3393,1556.219971
3394,1552.47998
3395,1554.52002
3396,1563.22998
3397,1560.699951
3398,1552.099976
3399,1548.339966
3400,1558.709961
3401,1545.800049
3402,1556.890015
3403,1551.689941
3404,1563.77002
3405,1562.849976
3406,1569.189941
3407,1562.170044
3408,1570.25
3409,1553.689941
3410,1559.97998
3411,1553.280029
3412,1563.069946
3413,1568.609985
3414,1587.72998
3415,1593.369995
3416,1588.849976
3417,1552.359985
3418,1574.569946
3419,1552.01001
3420,1541.609985
3421,1555.25
3422,1562.5
3423,1578.780029
3424,1578.790039
3425,1585.160034
3426,1582.23999
3427,1593.609985
3428,1597.569946
3429,1582.699951
3430,1597.589966
3431,1614.420044
3432,1617.5
3433,1625.959961
3434,1632.689941
3435,1626.670044
3436,1633.699951
3437,1633.77002
3438,1650.339966
3439,1658.780029
3440,1658.780029
3441,1650.469971
3442,1667.469971
3443,1666.290039
3444,1669.160034
3445,1655.349976
3446,1650.51001
3447,1649.599976
3448,1660.060059
3449,1648.359985
3450,1654.410034
3451,1630.73999
3452,1640.420044
3453,1631.380005
3454,1608.900024
3455,1622.560059
3456,1643.380005
3457,1642.810059
3458,1626.130005
3459,1612.52002
3460,1636.359985
3461,1626.72998
3462,1639.040039
3463,1651.810059
3464,1628.930054
3465,1588.189941
3466,1592.430054
3467,1573.089966
3468,1588.030029
3469,1603.26001
3470,1613.199951
3471,1606.280029
3472,1614.959961
3473,1614.079956
3474,1615.410034
3475,1631.890015
3476,1640.459961
3477,1652.319946
3478,1652.619995
3479,1675.02002
3480,1680.189941
3481,1682.5
3482,1676.26001
3483,1680.910034
3484,1689.369995
3485,1692.089966
3486,1695.530029
3487,1692.390015
3488,1685.939941
3489,1690.25
