trade_date,close,predict
28/12/2017,[2682.6201170000004],[2693.675048828125]
29/12/2017,[2687.540039],[2693.988037109375]
2/1/2018,[2673.610107],[2694.076171875]
3/1/2018,[2695.810059],[2694.29296875]
4/1/2018,[2713.060059],[2698.61279296875]
5/1/2018,[2723.98999],[2705.34033203125]
8/1/2018,[2743.149902],[2712.72705078125]
9/1/2018,[2747.709961],[2722.18896484375]
10/1/2018,[2751.290039],[2727.248291015625]
11/1/2018,[2748.22998],[2734.06689453125]
12/1/2018,[2767.560059],[2738.45751953125]
16/1/2018,[2786.23999],[2748.9365234375]
17/1/2018,[2776.419922],[2764.3642578125]
18/1/2018,[2802.560059],[2773.4521484375]
19/1/2018,[2798.030029],[2792.3583984375]
22/1/2018,[2810.300049],[2794.724609375]
23/1/2018,[2832.969971],[2804.666748046875]
24/1/2018,[2839.1298829999996],[2824.75390625]
25/1/2018,[2837.540039],[2835.8330078125]
26/1/2018,[2839.25],[2843.319580078125]
29/1/2018,[2872.8701170000004],[2849.82470703125]
30/1/2018,[2853.530029],[2890.797119140625]
31/1/2018,[2822.429932],[2886.351806640625]
1/2/2018,[2823.810059],[2880.72119140625]
2/2/2018,[2821.97998],[2876.834716796875]
5/2/2018,[2762.1298829999996],[2870.21826171875]
6/2/2018,[2648.939941],[2848.3623046875]
7/2/2018,[2695.139893],[2742.17431640625]
8/2/2018,[2681.659912],[2757.816162109375]
9/2/2018,[2581.0],[2759.830078125]
12/2/2018,[2619.550049],[2675.402587890625]
13/2/2018,[2656.0],[2700.636474609375]
14/2/2018,[2662.939941],[2713.144287109375]
15/2/2018,[2698.6298829999996],[2722.498046875]
16/2/2018,[2731.199951],[2732.483642578125]
20/2/2018,[2732.219971],[2753.52978515625]
21/2/2018,[2716.26001],[2765.4365234375]
22/2/2018,[2701.330078],[2758.962890625]
23/2/2018,[2703.959961],[2752.3125]
26/2/2018,[2747.300049],[2752.126953125]
27/2/2018,[2779.600098],[2777.715087890625]
28/2/2018,[2744.280029],[2789.740234375]
1/3/2018,[2713.830078],[2780.115478515625]
2/3/2018,[2677.669922],[2781.601806640625]
5/3/2018,[2691.25],[2782.715576171875]
6/3/2018,[2720.939941],[2750.0771484375]
7/3/2018,[2728.1201170000004],[2746.0654296875]
8/3/2018,[2726.800049],[2754.493408203125]
9/3/2018,[2738.969971],[2751.0625]
12/3/2018,[2786.570068],[2750.568115234375]
13/3/2018,[2783.02002],[2780.915771484375]
14/3/2018,[2765.310059],[2780.775146484375]
15/3/2018,[2749.47998],[2785.109130859375]
16/3/2018,[2747.330078],[2783.099609375]
19/3/2018,[2752.01001],[2777.763916015625]
20/3/2018,[2712.919922],[2780.264892578125]
21/3/2018,[2716.939941],[2769.60107421875]
22/3/2018,[2711.929932],[2764.138916015625]
23/3/2018,[2643.689941],[2761.41650390625]
26/3/2018,[2588.26001],[2727.198486328125]
27/3/2018,[2658.550049],[2696.19140625]
28/3/2018,[2612.6201170000004],[2716.0166015625]
29/3/2018,[2605.0],[2702.66796875]
2/4/2018,[2640.8701170000004],[2699.3427734375]
3/4/2018,[2581.8798829999996],[2702.60205078125]
4/4/2018,[2614.449951],[2675.584228515625]
5/4/2018,[2644.689941],[2674.94970703125]
6/4/2018,[2662.840088],[2672.6826171875]
9/4/2018,[2604.469971],[2680.035400390625]
10/4/2018,[2613.159912],[2662.781982421875]
11/4/2018,[2656.8701170000004],[2665.956787109375]
12/4/2018,[2642.189941],[2673.2451171875]
13/4/2018,[2663.98999],[2671.56494140625]
16/4/2018,[2656.300049],[2680.884521484375]
17/4/2018,[2677.840088],[2678.398193359375]
18/4/2018,[2706.389893],[2679.3447265625]
19/4/2018,[2708.639893],[2690.086669921875]
20/4/2018,[2693.1298829999996],[2698.283935546875]
23/4/2018,[2670.139893],[2698.362548828125]
24/4/2018,[2670.290039],[2699.8076171875]
25/4/2018,[2634.560059],[2691.270751953125]
26/4/2018,[2639.399902],[2686.084716796875]
27/4/2018,[2666.939941],[2686.280029296875]
30/4/2018,[2669.909912],[2691.614501953125]
1/5/2018,[2648.050049],[2688.93310546875]
2/5/2018,[2654.800049],[2690.51904296875]
3/5/2018,[2635.669922],[2692.48779296875]
4/5/2018,[2629.72998],[2692.303955078125]
7/5/2018,[2663.419922],[2685.74169921875]
8/5/2018,[2672.6298829999996],[2686.183837890625]
9/5/2018,[2671.919922],[2688.623046875]
10/5/2018,[2697.790039],[2691.341064453125]
11/5/2018,[2723.070068],[2699.83740234375]
14/5/2018,[2727.719971],[2709.46826171875]
15/5/2018,[2730.1298829999996],[2713.25927734375]
16/5/2018,[2711.449951],[2718.808349609375]
17/5/2018,[2722.459961],[2720.236572265625]
18/5/2018,[2720.1298829999996],[2719.854248046875]
21/5/2018,[2712.969971],[2721.710693359375]
22/5/2018,[2733.01001],[2722.630126953125]
23/5/2018,[2724.439941],[2728.859619140625]
24/5/2018,[2733.290039],[2732.32421875]
25/5/2018,[2727.76001],[2733.5615234375]
29/5/2018,[2721.330078],[2735.41162109375]
30/5/2018,[2689.860107],[2734.798828125]
31/5/2018,[2724.01001],[2733.1943359375]
1/6/2018,[2705.27002],[2739.9013671875]
4/6/2018,[2734.6201170000004],[2741.3369140625]
5/6/2018,[2746.8701170000004],[2749.42822265625]
6/6/2018,[2748.800049],[2754.799072265625]
7/6/2018,[2772.350098],[2756.790771484375]
8/6/2018,[2770.3701170000004],[2769.193115234375]
11/6/2018,[2779.030029],[2772.901611328125]
12/6/2018,[2782.0],[2776.326171875]
13/6/2018,[2786.850098],[2779.678466796875]
14/6/2018,[2775.6298829999996],[2783.79638671875]
15/6/2018,[2782.48999],[2786.948486328125]
18/6/2018,[2779.659912],[2789.84814453125]
19/6/2018,[2773.75],[2796.078857421875]
20/6/2018,[2762.590088],[2793.590576171875]
21/6/2018,[2767.320068],[2791.8525390625]
22/6/2018,[2749.76001],[2790.643798828125]
25/6/2018,[2754.8798829999996],[2788.389892578125]
26/6/2018,[2717.070068],[2794.122802734375]
27/6/2018,[2723.060059],[2787.28759765625]
28/6/2018,[2699.6298829999996],[2781.580810546875]
29/6/2018,[2716.310059],[2778.15283203125]
2/7/2018,[2718.3701170000004],[2772.620849609375]
3/7/2018,[2726.709961],[2770.627197265625]
5/7/2018,[2713.219971],[2766.26806640625]
6/7/2018,[2736.610107],[2761.282470703125]
9/7/2018,[2759.820068],[2763.68701171875]
10/7/2018,[2784.169922],[2769.660400390625]
11/7/2018,[2793.840088],[2784.0888671875]
12/7/2018,[2774.02002],[2791.9013671875]
13/7/2018,[2798.290039],[2789.794189453125]
16/7/2018,[2801.310059],[2798.42724609375]
17/7/2018,[2798.429932],[2797.42138671875]
18/7/2018,[2809.550049],[2796.59130859375]
19/7/2018,[2815.6201170000004],[2803.2744140625]
20/7/2018,[2804.48999],[2808.98291015625]
23/7/2018,[2801.830078],[2810.266357421875]
24/7/2018,[2806.97998],[2809.943603515625]
25/7/2018,[2820.399902],[2810.58154296875]
26/7/2018,[2846.070068],[2823.414306640625]
27/7/2018,[2837.439941],[2849.78564453125]
30/7/2018,[2818.820068],[2850.687255859375]
31/7/2018,[2802.600098],[2850.1171875]
1/8/2018,[2816.290039],[2843.47705078125]
2/8/2018,[2813.360107],[2848.255615234375]
3/8/2018,[2827.219971],[2844.78125]
6/8/2018,[2840.350098],[2853.32373046875]
7/8/2018,[2850.399902],[2867.995361328125]
8/8/2018,[2858.449951],[2877.789794921875]
9/8/2018,[2857.699951],[2889.8076171875]
10/8/2018,[2853.580078],[2893.020263671875]
13/8/2018,[2833.280029],[2892.9716796875]
14/8/2018,[2821.929932],[2884.0810546875]
15/8/2018,[2839.959961],[2874.036376953125]
16/8/2018,[2818.3701170000004],[2883.210205078125]
17/8/2018,[2840.689941],[2875.924560546875]
20/8/2018,[2850.1298829999996],[2889.530029296875]
21/8/2018,[2857.050049],[2894.35986328125]
22/8/2018,[2862.959961],[2902.259765625]
23/8/2018,[2861.820068],[2912.18212890625]
24/8/2018,[2856.97998],[2909.962890625]
27/8/2018,[2874.689941],[2904.810791015625]
28/8/2018,[2896.73999],[2917.852294921875]
29/8/2018,[2897.52002],[2945.343017578125]
30/8/2018,[2914.040039],[2950.029052734375]
31/8/2018,[2901.1298829999996],[2971.788330078125]
4/9/2018,[2901.52002],[2964.62109375]
5/9/2018,[2896.719971],[2965.260009765625]
6/9/2018,[2888.600098],[2961.284423828125]
7/9/2018,[2878.050049],[2954.327392578125]
10/9/2018,[2871.679932],[2946.231689453125]
11/9/2018,[2877.1298829999996],[2937.49658203125]
12/9/2018,[2887.889893],[2940.7861328125]
13/9/2018,[2888.919922],[2948.10986328125]
14/9/2018,[2904.179932],[2953.556884765625]
17/9/2018,[2904.97998],[2973.533935546875]
18/9/2018,[2888.800049],[2976.498291015625]
19/9/2018,[2904.310059],[2966.742431640625]
20/9/2018,[2907.949951],[2979.199951171875]
21/9/2018,[2930.75],[2982.964111328125]
24/9/2018,[2929.669922],[3014.283203125]
25/9/2018,[2919.3701170000004],[3018.300048828125]
26/9/2018,[2915.560059],[3008.9169921875]
27/9/2018,[2905.969971],[3006.71728515625]
28/9/2018,[2914.0],[2995.245361328125]
1/10/2018,[2913.97998],[3002.4072265625]
2/10/2018,[2924.590088],[3002.67431640625]
3/10/2018,[2923.429932],[3017.189208984375]
4/10/2018,[2925.51001],[3016.65283203125]
5/10/2018,[2901.610107],[3016.498046875]
8/10/2018,[2885.570068],[2994.771484375]
9/10/2018,[2884.429932],[2978.0439453125]
10/10/2018,[2880.340088],[2969.177001953125]
11/10/2018,[2785.679932],[2963.354248046875]
12/10/2018,[2728.3701170000004],[2912.305419921875]
15/10/2018,[2767.1298829999996],[2877.942138671875]
16/10/2018,[2750.790039],[2876.96044921875]
17/10/2018,[2809.919922],[2855.628662109375]
18/10/2018,[2809.209961],[2896.18505859375]
19/10/2018,[2768.780029],[2889.369384765625]
22/10/2018,[2767.780029],[2883.280517578125]
23/10/2018,[2755.8798829999996],[2864.48193359375]
24/10/2018,[2740.689941],[2847.40380859375]
25/10/2018,[2656.100098],[2833.544189453125]
26/10/2018,[2705.570068],[2773.692626953125]
29/10/2018,[2658.689941],[2780.955810546875]
30/10/2018,[2641.25],[2766.73291015625]
31/10/2018,[2682.6298829999996],[2762.802734375]
1/11/2018,[2711.73999],[2771.98486328125]
2/11/2018,[2740.3701170000004],[2775.973388671875]
5/11/2018,[2723.060059],[2784.9970703125]
6/11/2018,[2738.310059],[2783.144287109375]
7/11/2018,[2755.449951],[2783.868896484375]
8/11/2018,[2813.889893],[2780.071533203125]
9/11/2018,[2806.830078],[2828.947265625]
12/11/2018,[2781.01001],[2814.657470703125]
13/11/2018,[2726.219971],[2818.3134765625]
14/11/2018,[2722.179932],[2799.963134765625]
15/11/2018,[2701.580078],[2791.02978515625]
16/11/2018,[2730.199951],[2775.681396484375]
19/11/2018,[2736.27002],[2770.947265625]
20/11/2018,[2690.72998],[2778.261962890625]
21/11/2018,[2641.889893],[2764.957763671875]
23/11/2018,[2649.929932],[2738.314697265625]
26/11/2018,[2632.560059],[2727.295166015625]
27/11/2018,[2673.449951],[2716.966796875]
28/11/2018,[2682.169922],[2721.070068359375]
29/11/2018,[2743.790039],[2719.4609375]
30/11/2018,[2737.800049],[2755.96728515625]
3/12/2018,[2760.169922],[2757.221435546875]
4/12/2018,[2790.3701170000004],[2766.812255859375]
6/12/2018,[2700.060059],[2785.815185546875]
7/12/2018,[2695.949951],[2744.580078125]
10/12/2018,[2633.080078],[2746.201904296875]
11/12/2018,[2637.719971],[2715.251708984375]
12/12/2018,[2636.780029],[2708.558349609375]
13/12/2018,[2651.070068],[2708.969482421875]
14/12/2018,[2650.540039],[2707.40673828125]
17/12/2018,[2599.949951],[2710.856201171875]
18/12/2018,[2545.939941],[2687.00048828125]
19/12/2018,[2546.159912],[2657.795654296875]
20/12/2018,[2506.959961],[2652.138671875]
21/12/2018,[2467.419922],[2628.5654296875]
24/12/2018,[2416.6201170000004],[2591.740966796875]
26/12/2018,[2351.100098],[2545.287109375]
27/12/2018,[2467.699951],[2468.787841796875]
28/12/2018,[2488.830078],[2519.000244140625]
31/12/2018,[2485.73999],[2528.806396484375]
2/1/2019,[2506.850098],[2550.8623046875]
3/1/2019,[2510.030029],[2572.25390625]
4/1/2019,[2447.889893],[2575.60009765625]
7/1/2019,[2531.939941],[2517.656982421875]
8/1/2019,[2549.689941],[2538.4541015625]
9/1/2019,[2574.409912],[2554.0185546875]
10/1/2019,[2584.959961],[2565.314208984375]
11/1/2019,[2596.639893],[2583.4130859375]
14/1/2019,[2596.26001],[2589.4951171875]
15/1/2019,[2582.610107],[2607.8857421875]
16/1/2019,[2610.300049],[2609.1083984375]
17/1/2019,[2616.100098],[2611.70751953125]
18/1/2019,[2635.959961],[2609.73779296875]
22/1/2019,[2670.709961],[2625.91943359375]
23/1/2019,[2632.899902],[2645.998291015625]
24/1/2019,[2638.699951],[2645.740234375]
25/1/2019,[2642.330078],[2647.662841796875]
28/1/2019,[2664.76001],[2646.75048828125]
29/1/2019,[2643.850098],[2650.479248046875]
30/1/2019,[2640.0],[2654.178466796875]
31/1/2019,[2681.050049],[2664.66845703125]
1/2/2019,[2704.100098],[2676.310546875]
4/2/2019,[2706.530029],[2689.042724609375]
5/2/2019,[2724.8701170000004],[2693.4189453125]
6/2/2019,[2737.699951],[2702.293212890625]
7/2/2019,[2731.610107],[2712.002685546875]
8/2/2019,[2706.050049],[2716.70263671875]
11/2/2019,[2707.8798829999996],[2719.19970703125]
12/2/2019,[2709.800049],[2718.326171875]
13/2/2019,[2744.72998],[2720.550048828125]
14/2/2019,[2753.030029],[2736.74072265625]
15/2/2019,[2745.72998],[2743.43212890625]
19/2/2019,[2775.600098],[2748.852783203125]
20/2/2019,[2779.76001],[2767.399169921875]
21/2/2019,[2784.699951],[2770.763916015625]
22/2/2019,[2774.8798829999996],[2775.76806640625]
25/2/2019,[2792.669922],[2777.609619140625]
26/2/2019,[2796.110107],[2788.1689453125]
27/2/2019,[2793.899902],[2794.944580078125]
28/2/2019,[2792.3798829999996],[2796.037109375]
1/3/2019,[2784.48999],[2799.472412109375]
4/3/2019,[2803.689941],[2804.8427734375]
5/3/2019,[2792.810059],[2817.472900390625]
6/3/2019,[2789.649902],[2817.023681640625]
7/3/2019,[2771.449951],[2816.502685546875]
8/3/2019,[2748.929932],[2815.278564453125]
11/3/2019,[2743.070068],[2809.361572265625]
12/3/2019,[2783.300049],[2799.30810546875]
13/3/2019,[2791.52002],[2819.806640625]
14/3/2019,[2810.919922],[2823.88671875]
15/3/2019,[2808.47998],[2838.341064453125]
18/3/2019,[2822.47998],[2837.089111328125]
19/3/2019,[2832.939941],[2854.612548828125]
20/3/2019,[2832.570068],[2861.030029296875]
21/3/2019,[2824.22998],[2861.613037109375]
22/3/2019,[2854.8798829999996],[2857.986328125]
25/3/2019,[2800.709961],[2885.97216796875]
26/3/2019,[2798.360107],[2875.17626953125]
27/3/2019,[2818.459961],[2862.092529296875]
28/3/2019,[2805.3701170000004],[2867.740966796875]
29/3/2019,[2815.439941],[2859.724853515625]
1/4/2019,[2834.399902],[2859.152099609375]
2/4/2019,[2867.189941],[2872.033447265625]
3/4/2019,[2867.23999],[2910.748291015625]
4/4/2019,[2873.399902],[2912.6279296875]
5/4/2019,[2879.389893],[2919.412841796875]
8/4/2019,[2892.73999],[2923.784912109375]
9/4/2019,[2895.77002],[2939.872314453125]
10/4/2019,[2878.199951],[2946.515380859375]
11/4/2019,[2888.209961],[2933.92333984375]
12/4/2019,[2888.320068],[2945.456298828125]
15/4/2019,[2907.409912],[2949.448974609375]
16/4/2019,[2905.580078],[2973.954833984375]
17/4/2019,[2907.060059],[2972.18212890625]
18/4/2019,[2900.449951],[2980.3447265625]
22/4/2019,[2905.030029],[2978.334228515625]
23/4/2019,[2907.969971],[2977.57666015625]
24/4/2019,[2933.679932],[2979.0615234375]
25/4/2019,[2927.25],[3016.649658203125]
26/4/2019,[2926.169922],[3011.832275390625]
29/4/2019,[2939.8798829999996],[3009.7978515625]
30/4/2019,[2943.030029],[3027.390869140625]
1/5/2019,[2945.830078],[3032.11181640625]
2/5/2019,[2923.72998],[3036.187255859375]
3/5/2019,[2917.52002],[3014.594482421875]
6/5/2019,[2945.639893],[3006.55322265625]
7/5/2019,[2932.469971],[3046.561279296875]
8/5/2019,[2884.050049],[3027.071044921875]
9/5/2019,[2879.419922],[3004.01953125]
10/5/2019,[2870.719971],[2986.814697265625]
13/5/2019,[2881.399902],[2968.136962890625]
14/5/2019,[2811.8701170000004],[2965.431884765625]
15/5/2019,[2834.409912],[2926.684326171875]
16/5/2019,[2850.959961],[2930.3193359375]
17/5/2019,[2876.320068],[2932.13232421875]
20/5/2019,[2859.530029],[2948.510009765625]
21/5/2019,[2840.22998],[2937.699462890625]
22/5/2019,[2864.360107],[2927.146240234375]
23/5/2019,[2856.27002],[2943.290771484375]
24/5/2019,[2822.23999],[2925.083740234375]
28/5/2019,[2826.060059],[2913.716552734375]
29/5/2019,[2802.389893],[2905.3974609375]
30/5/2019,[2783.02002],[2895.1103515625]
31/5/2019,[2788.860107],[2872.678466796875]
3/6/2019,[2752.060059],[2861.6611328125]
4/6/2019,[2744.449951],[2855.73291015625]
5/6/2019,[2803.27002],[2846.065185546875]
6/6/2019,[2826.149902],[2882.994384765625]
7/6/2019,[2843.48999],[2887.79345703125]
10/6/2019,[2873.340088],[2900.399658203125]
11/6/2019,[2886.72998],[2931.241943359375]
12/6/2019,[2885.719971],[2939.68701171875]
13/6/2019,[2879.840088],[2938.766357421875]
14/6/2019,[2891.639893],[2934.898193359375]
17/6/2019,[2886.97998],[2946.892578125]
18/6/2019,[2889.669922],[2940.38232421875]
19/6/2019,[2917.75],[2943.18798828125]
20/6/2019,[2926.459961],[2985.638916015625]
21/6/2019,[2954.179932],[2998.851806640625]
24/6/2019,[2950.459961],[3040.4638671875]
25/6/2019,[2945.350098],[3035.615966796875]
26/6/2019,[2917.3798829999996],[3028.58203125]
27/6/2019,[2913.780029],[3004.8857421875]
28/6/2019,[2924.919922],[2993.65234375]
1/7/2019,[2941.76001],[3000.241943359375]
2/7/2019,[2964.330078],[3026.492919921875]
3/7/2019,[2973.01001],[3065.954345703125]
5/7/2019,[2995.820068],[3076.72216796875]
8/7/2019,[2990.409912],[3108.4208984375]
9/7/2019,[2975.949951],[3096.85498046875]
10/7/2019,[2979.6298829999996],[3077.577880859375]
11/7/2019,[2993.070068],[3076.72119140625]
12/7/2019,[2999.909912],[3094.54248046875]
15/7/2019,[3013.77002],[3104.817138671875]
16/7/2019,[3014.300049],[3121.635498046875]
17/7/2019,[3004.040039],[3122.4140625]
18/7/2019,[2984.419922],[3108.2216796875]
19/7/2019,[2995.110107],[3086.00439453125]
22/7/2019,[2976.610107],[3096.244140625]
23/7/2019,[2985.030029],[3078.7958984375]
24/7/2019,[3005.469971],[3089.707275390625]
25/7/2019,[3019.560059],[3114.568603515625]
26/7/2019,[3003.669922],[3128.63037109375]
29/7/2019,[3025.860107],[3111.1591796875]
30/7/2019,[3020.969971],[3136.53515625]
31/7/2019,[3013.179932],[3123.820068359375]
1/8/2019,[2980.3798829999996],[3115.408447265625]
2/8/2019,[2953.560059],[3082.52880859375]
5/8/2019,[2932.050049],[3050.96484375]
6/8/2019,[2844.73999],[3024.85693359375]
7/8/2019,[2881.77002],[2964.056640625]
8/8/2019,[2883.97998],[2984.139404296875]
9/8/2019,[2938.090088],[2980.391357421875]
12/8/2019,[2918.649902],[3052.218017578125]
13/8/2019,[2882.699951],[3027.721923828125]
14/8/2019,[2926.320068],[3003.326416015625]
15/8/2019,[2840.600098],[3048.35546875]
16/8/2019,[2847.600098],[2978.42578125]
19/8/2019,[2888.679932],[2961.019775390625]
20/8/2019,[2923.649902],[2996.889404296875]
21/8/2019,[2900.51001],[3040.027587890625]
22/8/2019,[2924.429932],[3014.607421875]
23/8/2019,[2922.949951],[3034.00537109375]
26/8/2019,[2847.110107],[3029.526123046875]
27/8/2019,[2878.3798829999996],[2982.2529296875]
28/8/2019,[2869.159912],[2987.703125]
29/8/2019,[2887.939941],[2966.96142578125]
30/8/2019,[2924.580078],[2981.221435546875]
3/9/2019,[2926.459961],[3024.621337890625]
4/9/2019,[2906.27002],[3015.318359375]
5/9/2019,[2937.780029],[2995.670654296875]
6/9/2019,[2976.0],[3039.711669921875]
9/9/2019,[2978.709961],[3087.532470703125]
10/9/2019,[2978.429932],[3080.21044921875]
11/9/2019,[2979.389893],[3087.55224609375]
12/9/2019,[3000.929932],[3083.545654296875]
13/9/2019,[3009.570068],[3102.35986328125]
16/9/2019,[3007.389893],[3109.3525390625]
17/9/2019,[2997.959961],[3108.970947265625]
18/9/2019,[3005.699951],[3101.622802734375]
19/9/2019,[3006.72998],[3113.93603515625]
20/9/2019,[3006.790039],[3113.130859375]
23/9/2019,[2992.070068],[3108.208984375]
24/9/2019,[2991.780029],[3098.212158203125]
25/9/2019,[2966.600098],[3093.6240234375]
26/9/2019,[2984.8701170000004],[3058.906005859375]
27/9/2019,[2977.6201170000004],[3081.2001953125]
30/9/2019,[2961.790039],[3077.762939453125]
1/10/2019,[2976.73999],[3057.636474609375]
2/10/2019,[2940.25],[3071.785888671875]
3/10/2019,[2887.610107],[3038.303955078125]
4/10/2019,[2910.6298829999996],[3012.981201171875]
7/10/2019,[2952.01001],[3017.196533203125]
8/10/2019,[2938.790039],[3063.92822265625]
9/10/2019,[2893.060059],[3045.145751953125]
10/10/2019,[2919.399902],[3021.23681640625]
11/10/2019,[2938.1298829999996],[3038.215576171875]
14/10/2019,[2970.27002],[3052.211181640625]
15/10/2019,[2966.149902],[3090.313232421875]
16/10/2019,[2995.679932],[3076.419677734375]
17/10/2019,[2989.689941],[3117.468017578125]
18/10/2019,[2997.949951],[3107.75048828125]
21/10/2019,[2986.199951],[3109.26318359375]
22/10/2019,[3006.719971],[3087.1845703125]
23/10/2019,[2995.98999],[3117.0771484375]
24/10/2019,[3004.52002],[3107.662109375]
25/10/2019,[3010.290039],[3109.800537109375]
28/10/2019,[3022.550049],[3120.187744140625]
29/10/2019,[3039.419922],[3138.99560546875]
30/10/2019,[3036.889893],[3157.718994140625]
31/10/2019,[3046.77002],[3142.180419921875]
1/11/2019,[3037.560059],[3156.595947265625]
4/11/2019,[3066.909912],[3148.017578125]
5/11/2019,[3078.27002],[3181.35205078125]
6/11/2019,[3074.6201170000004],[3188.747802734375]
7/11/2019,[3076.780029],[3183.416015625]
8/11/2019,[3085.179932],[3189.640625]
11/11/2019,[3093.080078],[3195.712890625]
12/11/2019,[3087.01001],[3204.631591796875]
13/11/2019,[3091.840088],[3195.69140625]
14/11/2019,[3094.040039],[3204.201416015625]
15/11/2019,[3096.6298829999996],[3203.791015625]
18/11/2019,[3120.459961],[3207.934814453125]
19/11/2019,[3122.030029],[3234.146728515625]
20/11/2019,[3120.179932],[3235.326904296875]
21/11/2019,[3108.459961],[3234.8515625]
22/11/2019,[3103.540039],[3215.716064453125]
25/11/2019,[3110.290039],[3207.31494140625]
26/11/2019,[3133.639893],[3217.8701171875]
27/11/2019,[3140.52002],[3247.8125]
29/11/2019,[3153.6298829999996],[3252.569091796875]
2/12/2019,[3140.97998],[3267.829833984375]
3/12/2019,[3113.8701170000004],[3256.3701171875]
4/12/2019,[3093.199951],[3224.767333984375]
5/12/2019,[3112.76001],[3197.719970703125]
6/12/2019,[3117.429932],[3221.00341796875]
9/12/2019,[3145.909912],[3227.563720703125]
10/12/2019,[3135.959961],[3262.2197265625]
11/12/2019,[3132.52002],[3254.578125]
12/12/2019,[3141.6298829999996],[3250.4091796875]
13/12/2019,[3168.570068],[3258.347900390625]
16/12/2019,[3168.800049],[3279.7060546875]
17/12/2019,[3191.449951],[3280.094482421875]
18/12/2019,[3192.52002],[3307.892822265625]
19/12/2019,[3191.139893],[3310.986572265625]
20/12/2019,[3205.3701170000004],[3306.52685546875]
23/12/2019,[3221.219971],[3320.006591796875]
24/12/2019,[3224.01001],[3332.562255859375]
26/12/2019,[3223.3798829999996],[3334.803466796875]
27/12/2019,[3239.909912],[3336.72705078125]
30/12/2019,[3240.02002],[3354.6025390625]
31/12/2019,[3221.290039],[3356.267822265625]
2/1/2020,[3230.780029],[3338.424560546875]
3/1/2020,[3257.850098],[3344.009765625]
6/1/2020,[3234.850098],[3364.773681640625]
7/1/2020,[3246.2800290000005],[3346.055908203125]
8/1/2020,[3237.179932],[3358.620361328125]
9/1/2020,[3253.0500490000004],[3349.090087890625]
10/1/2020,[3274.699951],[3364.535400390625]
13/1/2020,[3265.350098],[3387.388671875]
14/1/2020,[3288.1298829999996],[3374.257080078125]
15/1/2020,[3283.149902],[3399.788818359375]
16/1/2020,[3289.290039],[3397.80712890625]
17/1/2020,[3316.810059],[3401.51953125]
21/1/2020,[3329.6201170000004],[3424.026123046875]
22/1/2020,[3320.790039],[3440.1884765625]
23/1/2020,[3321.75],[3433.733154296875]
24/1/2020,[3325.5400390000004],[3433.012939453125]
27/1/2020,[3295.469971],[3435.96630859375]
28/1/2020,[3243.6298829999996],[3409.8271484375]
29/1/2020,[3276.23999],[3362.300537109375]
30/1/2020,[3273.399902],[3390.96337890625]
31/1/2020,[3283.659912],[3391.206787109375]
3/2/2020,[3225.52002],[3403.139404296875]
4/2/2020,[3248.919922],[3354.94384765625]
5/2/2020,[3297.590088],[3375.4912109375]
6/2/2020,[3334.689941],[3427.535888671875]
7/2/2020,[3345.780029],[3459.053955078125]
10/2/2020,[3327.709961],[3465.215576171875]
11/2/2020,[3352.090088],[3450.41455078125]
12/2/2020,[3357.75],[3470.248291015625]
13/2/2020,[3379.4499509999996],[3464.1650390625]
14/2/2020,[3373.9399409999996],[3484.528076171875]
18/2/2020,[3380.1599119999996],[3484.076904296875]
19/2/2020,[3370.2900390000004],[3491.58837890625]
20/2/2020,[3386.149902],[3479.810791015625]
21/2/2020,[3373.2299799999996],[3497.134033203125]
24/2/2020,[3337.75],[3494.010498046875]
25/2/2020,[3225.889893],[3458.69482421875]
26/2/2020,[3128.209961],[3352.906494140625]
27/2/2020,[3116.389893],[3256.546142578125]
28/2/2020,[2978.76001],[3252.396728515625]
2/3/2020,[2954.219971],[3136.880126953125]
3/3/2020,[3090.22998],[3096.7119140625]
4/3/2020,[3003.3701170000004],[3252.50341796875]
5/3/2020,[3130.1201170000004],[3174.39111328125]
6/3/2020,[3023.939941],[3318.227783203125]
9/3/2020,[2972.3701170000004],[3203.88232421875]
10/3/2020,[2746.560059],[3148.234619140625]
11/3/2020,[2882.22998],[2875.040771484375]
12/3/2020,[2741.3798829999996],[2964.73828125]
13/3/2020,[2480.639893],[2855.291748046875]
16/3/2020,[2711.02002],[2613.384765625]
17/3/2020,[2386.1298829999996],[2782.1484375]
18/3/2020,[2529.189941],[2502.62353515625]
19/3/2020,[2398.100098],[2580.961669921875]
20/3/2020,[2409.389893],[2475.908447265625]
23/3/2020,[2304.919922],[2491.920166015625]
24/3/2020,[2237.399902],[2444.0380859375]
25/3/2020,[2447.330078],[2330.98486328125]
26/3/2020,[2475.560059],[2508.382568359375]
27/3/2020,[2630.070068],[2507.044921875]
30/3/2020,[2541.469971],[2685.3154296875]
31/3/2020,[2626.649902],[2586.603515625]
1/4/2020,[2584.590088],[2665.830078125]
2/4/2020,[2470.5],[2653.37890625]
3/4/2020,[2526.899902],[2574.29150390625]
6/4/2020,[2488.649902],[2535.31201171875]
7/4/2020,[2663.679932],[2567.7724609375]
8/4/2020,[2659.409912],[2701.574462890625]
9/4/2020,[2749.97998],[2657.96142578125]
13/4/2020,[2789.820068],[2777.697998046875]
14/4/2020,[2761.6298829999996],[2792.46142578125]
15/4/2020,[2846.060059],[2788.175048828125]
16/4/2020,[2783.360107],[2861.655029296875]
